DateTime, Date, Time, Water Level, Sigma
2018-01-18 12:06,2018-01-18,12:06,1.484,HH
2018-01-18 17:54,2018-01-18,17:54,-1.549,LL
2018-01-19 00:18,2018-01-19,00:18,1.214,H 
2018-01-19 06:12,2018-01-19,06:12,-1.216,L 
2018-01-19 12:30,2018-01-19,12:30,1.530,HH
2018-01-19 18:36,2018-01-19,18:36,-1.560,LL
2018-01-20 00:48,2018-01-20,00:48,1.251,H 
2018-01-20 06:54,2018-01-20,06:54,-1.268,L 
2018-01-20 13:06,2018-01-20,13:06,1.443,HH
2018-01-20 19:18,2018-01-20,19:18,-1.735,LL
2018-01-21 01:42,2018-01-21,01:42,1.171,H 
2018-01-21 07:30,2018-01-21,07:30,-1.470,L 
2018-01-21 13:36,2018-01-21,13:36,1.326,HH
2018-01-21 19:48,2018-01-21,19:48,-1.537,LL
2018-01-22 02:18,2018-01-22,02:18,1.158,H 
2018-01-22 08:12,2018-01-22,08:12,-1.393,L 
2018-01-22 14:24,2018-01-22,14:24,1.258,H 
2018-01-22 20:36,2018-01-22,20:36,-1.424,LL
2018-01-23 03:06,2018-01-23,03:06,1.280,HH
2018-01-23 08:54,2018-01-23,08:54,-1.236,L 
2018-01-23 15:24,2018-01-23,15:24,1.464,HH
2018-01-23 21:30,2018-01-23,21:30,-1.241,L 
2018-01-24 03:42,2018-01-24,03:42,1.351,H 
2018-01-24 09:54,2018-01-24,09:54,-1.322,LL
2018-01-24 16:12,2018-01-24,16:12,1.025,H 
2018-01-24 22:06,2018-01-24,22:06,-1.534,LL
2018-01-25 04:42,2018-01-25,04:42,1.274,HH
2018-01-25 10:54,2018-01-25,10:54,-1.508,L 
2018-01-25 17:00,2018-01-25,17:00,0.826,H 
2018-01-25 23:12,2018-01-25,23:12,-1.658,LL
2018-01-26 05:24,2018-01-26,05:24,1.150,HH
2018-01-26 11:48,2018-01-26,11:48,-1.579,L 
2018-01-26 18:06,2018-01-26,18:06,0.934,H 
2018-01-27 00:00,2018-01-27,00:00,-1.497,L 
2018-01-27 06:30,2018-01-27,06:30,1.306,HH
2018-01-27 12:48,2018-01-27,12:48,-1.632,LL
2018-01-27 19:06,2018-01-27,19:06,1.057,H 
2018-01-28 01:00,2018-01-28,01:00,-1.627,L 
2018-01-28 07:42,2018-01-28,07:42,1.423,HH
2018-01-28 13:54,2018-01-28,13:54,-1.916,LL
2018-01-28 20:00,2018-01-28,20:00,1.162,H 
2018-01-29 02:12,2018-01-29,02:12,-1.696,L 
2018-01-29 08:30,2018-01-29,08:30,1.743,HH
2018-01-29 14:48,2018-01-29,14:48,-1.880,LL
2018-01-29 21:12,2018-01-29,21:12,1.520,H 
2018-01-30 03:06,2018-01-30,03:06,-1.383,L 
2018-01-30 09:06,2018-01-30,09:06,2.191,HH
2018-01-30 15:42,2018-01-30,15:42,-1.811,LL
2018-01-30 22:00,2018-01-30,22:00,1.475,H 
2018-01-31 04:00,2018-01-31,04:00,-1.910,L 
2018-01-31 10:18,2018-01-31,10:18,1.809,HH
2018-01-31 16:42,2018-01-31,16:42,-2.268,LL
2018-01-31 23:00,2018-01-31,23:00,1.539,H 
2018-02-01 05:00,2018-02-01,05:00,-1.977,L 
2018-02-01 11:18,2018-02-01,11:18,2.051,HH
2018-02-01 17:30,2018-02-01,17:30,-2.149,LL
2018-02-01 23:48,2018-02-01,23:48,1.732,H 
2018-02-02 05:54,2018-02-02,05:54,-1.816,L 
2018-02-02 11:54,2018-02-02,11:54,1.932,HH
2018-02-02 18:24,2018-02-02,18:24,-2.361,LL
2018-02-03 00:42,2018-02-03,00:42,1.351,H 
2018-02-03 06:48,2018-02-03,06:48,-2.187,LL
2018-02-03 13:12,2018-02-03,13:12,1.588,HH
2018-02-03 19:18,2018-02-03,19:18,-2.005,L 
2018-02-04 01:30,2018-02-04,01:30,1.461,H 
2018-02-04 07:36,2018-02-04,07:36,-1.898,LL
2018-02-04 13:54,2018-02-04,13:54,1.597,HH
2018-02-04 20:06,2018-02-04,20:06,-1.681,L 
2018-02-05 02:30,2018-02-05,02:30,1.728,HH
2018-02-05 08:36,2018-02-05,08:36,-1.635,L 
2018-02-05 14:42,2018-02-05,14:42,1.233,H 
2018-02-05 21:00,2018-02-05,21:00,-1.835,LL
2018-02-06 03:42,2018-02-06,03:42,1.198,HH
2018-02-06 09:24,2018-02-06,09:24,-1.582,L 
2018-02-06 15:42,2018-02-06,15:42,1.162,H 
2018-02-06 22:00,2018-02-06,22:00,-1.593,LL
2018-02-07 04:12,2018-02-07,04:12,1.119,H 
2018-02-07 10:24,2018-02-07,10:24,-1.434,LL
2018-02-07 16:48,2018-02-07,16:48,1.274,HH
2018-02-07 22:48,2018-02-07,22:48,-1.262,L 
2018-02-08 04:36,2018-02-08,04:36,0.986,HH
2018-02-08 11:24,2018-02-08,11:24,-1.521,LL
2018-02-08 17:36,2018-02-08,17:36,0.821,H 
2018-02-08 23:36,2018-02-08,23:36,-1.281,L 
2018-02-09 05:54,2018-02-09,05:54,1.059,HH
2018-02-09 12:30,2018-02-09,12:30,-1.372,LL
2018-02-09 18:36,2018-02-09,18:36,0.697,H 
2018-02-10 00:36,2018-02-10,00:36,-1.267,L 
2018-02-10 07:06,2018-02-10,07:06,1.099,HH
2018-02-10 13:30,2018-02-10,13:30,-1.330,LL
2018-02-10 19:42,2018-02-10,19:42,0.722,H 
2018-02-11 01:30,2018-02-11,01:30,-1.142,L 
2018-02-11 08:06,2018-02-11,08:06,1.127,HH
2018-02-11 14:24,2018-02-11,14:24,-1.327,LL
2018-02-11 20:12,2018-02-11,20:12,0.906,H 
2018-02-12 02:24,2018-02-12,02:24,-1.077,L 
2018-02-12 08:30,2018-02-12,08:30,1.099,HH
2018-02-12 15:24,2018-02-12,15:24,-1.570,LL
2018-02-12 21:30,2018-02-12,21:30,0.624,H 
2018-02-13 03:12,2018-02-13,03:12,-1.509,L 
2018-02-13 09:30,2018-02-13,09:30,1.000,HH
2018-02-13 15:48,2018-02-13,15:48,-1.746,LL
2018-02-13 22:18,2018-02-13,22:18,0.758,H 
2018-02-14 04:00,2018-02-14,04:00,-1.363,L 
2018-02-14 10:06,2018-02-14,10:06,1.244,HH
2018-02-14 16:24,2018-02-14,16:24,-1.636,LL
2018-02-14 22:36,2018-02-14,22:36,0.891,H 
2018-02-15 04:24,2018-02-15,04:24,-1.443,L 
2018-02-15 10:54,2018-02-15,10:54,1.397,HH
2018-02-15 16:54,2018-02-15,16:54,-1.485,LL
2018-02-15 23:12,2018-02-15,23:12,1.338,H 
2018-02-16 05:12,2018-02-16,05:12,-1.231,L 
2018-02-16 11:18,2018-02-16,11:18,1.585,HH
2018-02-16 17:48,2018-02-16,17:48,-1.591,L 
2018-02-16 23:54,2018-02-16,23:54,1.125,H 
2018-02-17 05:42,2018-02-17,05:42,-1.630,LL
2018-02-17 12:00,2018-02-17,12:00,1.402,HH
2018-02-17 18:12,2018-02-17,18:12,-1.740,LL
2018-02-18 00:54,2018-02-18,00:54,1.262,H 
2018-02-18 06:30,2018-02-18,06:30,-1.485,L 
2018-02-18 12:48,2018-02-18,12:48,1.303,H 
2018-02-18 18:42,2018-02-18,18:42,-1.577,L 
2018-02-19 01:00,2018-02-19,01:00,1.312,HH
2018-02-19 07:12,2018-02-19,07:12,-1.651,LL
2018-02-19 13:18,2018-02-19,13:18,1.275,HH
2018-02-19 19:24,2018-02-19,19:24,-1.731,LL
2018-02-20 01:36,2018-02-20,01:36,1.237,H 
2018-02-20 07:48,2018-02-20,07:48,-1.612,L 
2018-02-20 13:54,2018-02-20,13:54,1.241,H 
2018-02-20 20:00,2018-02-20,20:00,-1.638,LL
2018-02-21 02:30,2018-02-21,02:30,1.291,HH
2018-02-21 08:24,2018-02-21,08:24,-1.518,L 
2018-02-21 14:42,2018-02-21,14:42,1.247,HH
2018-02-21 20:54,2018-02-21,20:54,-1.668,L 
2018-02-22 03:12,2018-02-22,03:12,1.084,H 
2018-02-22 09:24,2018-02-22,09:24,-1.718,LL
2018-02-22 15:30,2018-02-22,15:30,0.896,H 
2018-02-22 21:42,2018-02-22,21:42,-1.603,L 
2018-02-23 03:54,2018-02-23,03:54,1.283,HH
2018-02-23 10:24,2018-02-23,10:24,-1.650,LL
2018-02-23 16:36,2018-02-23,16:36,0.998,H 
2018-02-23 22:30,2018-02-23,22:30,-1.474,L 
2018-02-24 05:06,2018-02-24,05:06,1.299,HH
2018-02-24 11:30,2018-02-24,11:30,-1.632,LL
2018-02-24 17:42,2018-02-24,17:42,1.097,H 
2018-02-24 23:42,2018-02-24,23:42,-1.399,LL
2018-02-25 06:12,2018-02-25,06:12,1.503,HH
2018-02-25 12:36,2018-02-25,12:36,-1.380,L 
2018-02-25 18:54,2018-02-25,18:54,1.334,H 
2018-02-26 00:42,2018-02-26,00:42,-1.249,L 
2018-02-26 07:24,2018-02-26,07:24,1.577,HH
2018-02-26 13:36,2018-02-26,13:36,-1.647,LL
2018-02-26 19:54,2018-02-26,19:54,1.183,H 
2018-02-27 02:00,2018-02-27,02:00,-1.615,L 
2018-02-27 08:18,2018-02-27,08:18,1.576,HH
2018-02-27 14:42,2018-02-27,14:42,-1.859,LL
2018-02-27 21:00,2018-02-27,21:00,1.355,H 
2018-02-28 02:54,2018-02-28,02:54,-1.663,L 
2018-02-28 09:12,2018-02-28,09:12,1.716,HH
2018-02-28 15:36,2018-02-28,15:36,-1.966,LL
2018-02-28 21:54,2018-02-28,21:54,1.600,H 
2018-03-01 03:54,2018-03-01,03:54,-1.700,L 
2018-03-01 10:12,2018-03-01,10:12,2.018,HH
2018-03-01 16:24,2018-03-01,16:24,-1.912,LL
2018-03-01 22:42,2018-03-01,22:42,1.762,H 
2018-03-02 04:42,2018-03-02,04:42,-1.654,LL
2018-03-02 11:12,2018-03-02,11:12,2.413,HH
2018-03-02 17:24,2018-03-02,17:24,-1.430,L 
2018-03-02 23:48,2018-03-02,23:48,2.185,H 
2018-03-03 05:36,2018-03-03,05:36,-1.280,L 
2018-03-03 11:48,2018-03-03,11:48,2.335,HH
2018-03-03 18:06,2018-03-03,18:06,-1.339,LL
2018-03-04 00:24,2018-03-04,00:24,2.138,HH
2018-03-04 06:30,2018-03-04,06:30,-1.287,L 
2018-03-04 12:42,2018-03-04,12:42,2.117,H 
2018-03-04 18:54,2018-03-04,18:54,-1.340,LL
2018-03-05 01:06,2018-03-05,01:06,2.063,HH
2018-03-05 07:18,2018-03-05,07:18,-1.323,LL
2018-03-05 13:36,2018-03-05,13:36,1.957,H 
2018-03-05 19:36,2018-03-05,19:36,-1.169,L 
2018-03-06 02:00,2018-03-06,02:00,1.980,HH
2018-03-06 08:06,2018-03-06,08:06,-1.206,LL
2018-03-06 14:18,2018-03-06,14:18,1.721,H 
2018-03-06 20:24,2018-03-06,20:24,-1.104,L 
2018-03-07 02:36,2018-03-07,02:36,1.766,HH
2018-03-07 08:36,2018-03-07,08:36,-1.182,LL
2018-03-07 15:18,2018-03-07,15:18,1.671,H 
2018-03-07 21:06,2018-03-07,21:06,-0.715,L 
2018-03-08 03:24,2018-03-08,03:24,2.020,HH
2018-03-08 10:00,2018-03-08,10:00,-0.987,LL
2018-03-08 16:06,2018-03-08,16:06,1.341,H 
2018-03-08 22:00,2018-03-08,22:00,-0.938,L 
2018-03-09 04:24,2018-03-09,04:24,1.504,HH
2018-03-09 10:42,2018-03-09,10:42,-1.070,LL
2018-03-09 17:00,2018-03-09,17:00,1.169,H 
2018-03-09 22:54,2018-03-09,22:54,-0.982,L 
2018-03-10 05:12,2018-03-10,05:12,1.242,HH
2018-03-10 11:42,2018-03-10,11:42,-1.252,LL
2018-03-10 18:06,2018-03-10,18:06,0.915,H 
2018-03-11 00:06,2018-03-11,00:06,-1.032,L 
2018-03-11 07:18,2018-03-11,07:18,1.158,HH
2018-03-11 13:48,2018-03-11,13:48,-1.238,LL
2018-03-11 20:12,2018-03-11,20:12,0.875,H 
2018-03-12 02:06,2018-03-12,02:06,-0.993,L 
2018-03-12 08:06,2018-03-12,08:06,1.143,HH
2018-03-12 14:42,2018-03-12,14:42,-1.253,LL
2018-03-12 21:00,2018-03-12,21:00,1.025,H 
2018-03-13 02:48,2018-03-13,02:48,-0.775,L 
2018-03-13 08:54,2018-03-13,08:54,1.561,HH
2018-03-13 15:24,2018-03-13,15:24,-0.674,LL
2018-03-13 22:12,2018-03-13,22:12,1.370,H 
2018-03-14 04:12,2018-03-14,04:12,-0.563,L 
2018-03-14 09:36,2018-03-14,09:36,1.180,HH
2018-03-14 16:12,2018-03-14,16:12,-1.522,LL
2018-03-14 23:06,2018-03-14,23:06,1.020,H 
2018-03-15 04:24,2018-03-15,04:24,-1.032,L 
2018-03-15 10:30,2018-03-15,10:30,1.488,HH
2018-03-15 17:00,2018-03-15,17:00,-1.398,LL
2018-03-15 23:06,2018-03-15,23:06,1.190,H 
2018-03-16 05:00,2018-03-16,05:00,-1.321,L 
2018-03-16 11:12,2018-03-16,11:12,1.502,HH
2018-03-16 17:24,2018-03-16,17:24,-1.597,LL
2018-03-16 23:30,2018-03-16,23:30,1.233,H 
2018-03-17 05:36,2018-03-17,05:36,-1.568,L 
2018-03-17 11:48,2018-03-17,11:48,1.455,HH
2018-03-17 18:12,2018-03-17,18:12,-1.733,LL
2018-03-18 00:12,2018-03-18,00:12,1.386,H 
2018-03-18 06:24,2018-03-18,06:24,-1.515,L 
2018-03-18 12:30,2018-03-18,12:30,1.489,HH
2018-03-18 18:36,2018-03-18,18:36,-1.663,L 
2018-03-19 00:54,2018-03-19,00:54,1.411,H 
2018-03-19 07:00,2018-03-19,07:00,-1.732,LL
2018-03-19 13:12,2018-03-19,13:12,1.390,H 
2018-03-19 19:18,2018-03-19,19:18,-1.776,LL
2018-03-20 01:30,2018-03-20,01:30,1.456,HH
2018-03-20 07:36,2018-03-20,07:36,-1.731,L 
2018-03-20 13:48,2018-03-20,13:48,1.487,H 
2018-03-20 19:48,2018-03-20,19:48,-1.669,LL
2018-03-21 02:12,2018-03-21,02:12,1.681,HH
2018-03-21 08:24,2018-03-21,08:24,-1.629,L 
2018-03-21 14:30,2018-03-21,14:30,1.670,H 
2018-03-21 20:24,2018-03-21,20:24,-1.286,L 
2018-03-22 02:54,2018-03-22,02:54,2.013,HH
2018-03-22 09:18,2018-03-22,09:18,-1.334,LL
2018-03-22 15:30,2018-03-22,15:30,1.652,HH
2018-03-22 21:24,2018-03-22,21:24,-1.398,L 
2018-03-23 03:48,2018-03-23,03:48,1.628,H 
2018-03-23 10:06,2018-03-23,10:06,-1.750,LL
2018-03-23 16:18,2018-03-23,16:18,1.285,H 
2018-03-23 22:18,2018-03-23,22:18,-1.432,L 
2018-03-24 04:36,2018-03-24,04:36,1.615,HH
2018-03-24 11:00,2018-03-24,11:00,-1.588,LL
2018-03-24 17:18,2018-03-24,17:18,1.305,H 
2018-03-24 23:18,2018-03-24,23:18,-1.317,L 
2018-03-25 05:42,2018-03-25,05:42,1.636,HH
2018-03-25 12:06,2018-03-25,12:06,-1.485,LL
2018-03-25 18:30,2018-03-25,18:30,1.298,H 
2018-03-26 00:30,2018-03-26,00:30,-1.262,L 
2018-03-26 06:48,2018-03-26,06:48,1.481,HH
2018-03-26 13:18,2018-03-26,13:18,-1.652,LL
2018-03-26 19:42,2018-03-26,19:42,1.187,H 
2018-03-27 01:48,2018-03-27,01:48,-1.451,L 
2018-03-27 08:00,2018-03-27,08:00,1.515,HH
2018-03-27 14:18,2018-03-27,14:18,-1.580,LL
2018-03-27 20:36,2018-03-27,20:36,1.515,H 
2018-03-28 02:48,2018-03-28,02:48,-1.338,L 
2018-03-28 09:00,2018-03-28,09:00,1.722,HH
2018-03-28 15:30,2018-03-28,15:30,-1.754,LL
2018-03-28 21:30,2018-03-28,21:30,1.477,H 
2018-03-29 03:48,2018-03-29,03:48,-1.692,L 
2018-03-29 10:00,2018-03-29,10:00,1.695,HH
2018-03-29 16:24,2018-03-29,16:24,-1.918,LL
2018-03-29 22:42,2018-03-29,22:42,1.687,H 
2018-03-30 04:42,2018-03-30,04:42,-1.695,L 
2018-03-30 10:54,2018-03-30,10:54,1.951,HH
2018-03-30 17:06,2018-03-30,17:06,-1.856,LL
2018-03-30 23:18,2018-03-30,23:18,1.730,HH
2018-03-31 05:30,2018-03-31,05:30,-2.000,LL
2018-03-31 11:54,2018-03-31,11:54,1.649,H 
2018-03-31 17:48,2018-03-31,17:48,-1.933,L 
2018-04-01 00:12,2018-04-01,00:12,1.718,H 
2018-04-01 06:12,2018-04-01,06:12,-1.919,L 
2018-04-01 12:30,2018-04-01,12:30,1.725,HH
2018-04-01 18:42,2018-04-01,18:42,-1.963,LL
2018-04-02 01:00,2018-04-02,01:00,1.636,H 
2018-04-02 07:06,2018-04-02,07:06,-1.906,LL
2018-04-02 13:24,2018-04-02,13:24,1.689,HH
2018-04-02 19:30,2018-04-02,19:30,-1.675,L 
2018-04-03 01:30,2018-04-03,01:30,1.677,HH
2018-04-03 07:48,2018-04-03,07:48,-1.951,LL
2018-04-03 14:00,2018-04-03,14:00,1.490,H 
2018-04-03 20:00,2018-04-03,20:00,-1.483,L 
2018-04-04 02:18,2018-04-04,02:18,1.784,HH
2018-04-04 08:24,2018-04-04,08:24,-1.604,LL
2018-04-04 14:54,2018-04-04,14:54,1.611,H 
2018-04-04 20:36,2018-04-04,20:36,-1.176,L 
2018-04-05 03:00,2018-04-05,03:00,1.414,HH
2018-04-05 09:18,2018-04-05,09:18,-1.752,LL
2018-04-05 15:36,2018-04-05,15:36,1.017,H 
2018-04-05 21:36,2018-04-05,21:36,-1.386,L 
2018-04-06 04:00,2018-04-06,04:00,1.158,HH
2018-04-06 10:12,2018-04-06,10:12,-1.482,LL
2018-04-06 16:42,2018-04-06,16:42,1.010,H 
2018-04-06 22:24,2018-04-06,22:24,-1.027,L 
2018-04-07 04:42,2018-04-07,04:42,1.237,HH
2018-04-07 11:06,2018-04-07,11:06,-1.318,LL
2018-04-07 17:24,2018-04-07,17:24,0.965,H 
2018-04-07 23:24,2018-04-07,23:24,-1.007,L 
2018-04-08 05:30,2018-04-08,05:30,1.185,HH
2018-04-08 11:54,2018-04-08,11:54,-1.146,LL
2018-04-08 18:12,2018-04-08,18:12,1.024,H 
2018-04-09 00:12,2018-04-09,00:12,-0.943,L 
2018-04-09 06:30,2018-04-09,06:30,1.086,HH
2018-04-09 13:00,2018-04-09,13:00,-1.274,LL
2018-04-09 19:12,2018-04-09,19:12,0.656,H 
2018-04-10 01:24,2018-04-10,01:24,-1.152,L 
2018-04-10 07:42,2018-04-10,07:42,0.957,HH
2018-04-10 13:48,2018-04-10,13:48,-1.192,LL
2018-04-10 20:12,2018-04-10,20:12,0.931,H 
2018-04-11 02:18,2018-04-11,02:18,-0.974,L 
2018-04-11 08:24,2018-04-11,08:24,1.122,HH
2018-04-11 14:48,2018-04-11,14:48,-1.249,LL
2018-04-11 21:00,2018-04-11,21:00,0.990,H 
2018-04-12 03:12,2018-04-12,03:12,-1.189,L 
2018-04-12 09:12,2018-04-12,09:12,1.150,H 
2018-04-12 15:30,2018-04-12,15:30,-1.345,LL
2018-04-12 21:48,2018-04-12,21:48,1.243,HH
2018-04-13 03:42,2018-04-13,03:42,-1.224,L 
2018-04-13 10:00,2018-04-13,10:00,1.229,H 
2018-04-13 16:12,2018-04-13,16:12,-1.533,LL
2018-04-13 22:18,2018-04-13,22:18,1.330,HH
2018-04-14 04:36,2018-04-14,04:36,-1.477,L 
2018-04-14 10:36,2018-04-14,10:36,1.355,HH
2018-04-14 16:48,2018-04-14,16:48,-1.581,L 
2018-04-14 22:54,2018-04-14,22:54,1.340,H 
2018-04-15 05:18,2018-04-15,05:18,-1.697,LL
2018-04-15 11:18,2018-04-15,11:18,1.399,H 
2018-04-15 17:30,2018-04-15,17:30,-1.707,LL
2018-04-15 23:42,2018-04-15,23:42,1.549,HH
2018-04-16 05:54,2018-04-16,05:54,-1.619,L 
2018-04-16 12:18,2018-04-16,12:18,1.817,H 
2018-04-16 18:18,2018-04-16,18:18,-1.335,L 
2018-04-17 00:12,2018-04-17,00:12,1.950,HH
2018-04-17 06:30,2018-04-17,06:30,-1.658,LL
2018-04-17 12:48,2018-04-17,12:48,1.833,H 
2018-04-17 18:48,2018-04-17,18:48,-1.454,L 
2018-04-18 01:00,2018-04-18,01:00,1.989,HH
2018-04-18 07:18,2018-04-18,07:18,-1.810,LL
2018-04-18 13:30,2018-04-18,13:30,1.611,H 
2018-04-18 19:24,2018-04-18,19:24,-1.590,L 
2018-04-19 01:42,2018-04-19,01:42,1.944,HH
2018-04-19 08:06,2018-04-19,08:06,-1.833,LL
2018-04-19 14:30,2018-04-19,14:30,1.547,H 
2018-04-19 20:12,2018-04-19,20:12,-1.452,L 
2018-04-20 02:36,2018-04-20,02:36,1.880,HH
2018-04-20 09:00,2018-04-20,09:00,-1.876,LL
2018-04-20 15:12,2018-04-20,15:12,1.387,H 
2018-04-20 21:12,2018-04-20,21:12,-1.593,L 
2018-04-21 03:30,2018-04-21,03:30,1.657,HH
2018-04-21 09:48,2018-04-21,09:48,-1.895,LL
2018-04-21 16:12,2018-04-21,16:12,1.301,H 
2018-04-21 22:12,2018-04-21,22:12,-1.573,L 
2018-04-22 04:24,2018-04-22,04:24,1.509,HH
2018-04-22 10:48,2018-04-22,10:48,-1.854,LL
2018-04-22 17:18,2018-04-22,17:18,1.250,H 
2018-04-22 23:12,2018-04-22,23:12,-1.496,L 
2018-04-23 05:30,2018-04-23,05:30,1.477,HH
2018-04-23 11:54,2018-04-23,11:54,-1.785,LL
2018-04-23 18:18,2018-04-23,18:18,1.210,H 
2018-04-24 00:24,2018-04-24,00:24,-1.504,L 
2018-04-24 06:42,2018-04-24,06:42,1.422,HH
2018-04-24 13:06,2018-04-24,13:06,-1.764,LL
2018-04-24 19:24,2018-04-24,19:24,1.239,H 
2018-04-25 01:30,2018-04-25,01:30,-1.515,L 
2018-04-25 07:54,2018-04-25,07:54,1.448,HH
2018-04-25 14:12,2018-04-25,14:12,-1.668,LL
2018-04-25 20:24,2018-04-25,20:24,1.552,H 
2018-04-26 02:36,2018-04-26,02:36,-1.398,L 
2018-04-26 08:54,2018-04-26,08:54,1.687,HH
2018-04-26 15:06,2018-04-26,15:06,-1.557,LL
2018-04-26 21:24,2018-04-26,21:24,1.592,HH
2018-04-27 03:36,2018-04-27,03:36,-1.650,L 
2018-04-27 09:54,2018-04-27,09:54,1.509,H 
2018-04-27 16:00,2018-04-27,16:00,-1.716,LL
2018-04-27 22:24,2018-04-27,22:24,1.717,HH
2018-04-28 04:24,2018-04-28,04:24,-1.603,L 
2018-04-28 10:42,2018-04-28,10:42,1.622,H 
2018-04-28 16:48,2018-04-28,16:48,-1.662,LL
2018-04-28 23:00,2018-04-28,23:00,1.768,HH
2018-04-29 05:18,2018-04-29,05:18,-1.718,LL
2018-04-29 11:42,2018-04-29,11:42,1.580,H 
2018-04-29 17:30,2018-04-29,17:30,-1.622,L 
2018-04-29 23:48,2018-04-29,23:48,1.727,HH
2018-04-30 06:00,2018-04-30,06:00,-1.805,LL
2018-04-30 12:12,2018-04-30,12:12,1.543,H 
2018-04-30 18:18,2018-04-30,18:18,-1.526,L 
2018-05-01 00:30,2018-05-01,00:30,1.707,HH
2018-05-01 06:48,2018-05-01,06:48,-1.802,LL
2018-05-01 13:06,2018-05-01,13:06,1.404,H 
2018-05-01 19:00,2018-05-01,19:00,-1.479,L 
2018-05-02 01:06,2018-05-02,01:06,1.637,HH
2018-05-02 07:30,2018-05-02,07:30,-1.736,LL
2018-05-02 13:48,2018-05-02,13:48,1.340,H 
2018-05-02 19:36,2018-05-02,19:36,-1.373,L 
2018-05-03 01:48,2018-05-03,01:48,1.585,HH
2018-05-03 08:06,2018-05-03,08:06,-1.657,LL
2018-05-03 14:18,2018-05-03,14:18,1.247,H 
2018-05-03 20:12,2018-05-03,20:12,-1.209,L 
2018-05-04 02:18,2018-05-04,02:18,1.504,HH
2018-05-04 08:54,2018-05-04,08:54,-1.550,LL
2018-05-04 15:06,2018-05-04,15:06,1.211,H 
2018-05-04 21:00,2018-05-04,21:00,-1.023,L 
2018-05-05 03:00,2018-05-05,03:00,1.414,HH
2018-05-05 09:42,2018-05-05,09:42,-1.568,LL
2018-05-05 15:54,2018-05-05,15:54,0.991,H 
2018-05-05 21:54,2018-05-05,21:54,-1.179,L 
2018-05-06 04:06,2018-05-06,04:06,1.221,HH
2018-05-06 10:30,2018-05-06,10:30,-1.305,LL
2018-05-06 16:48,2018-05-06,16:48,0.986,H 
2018-05-06 22:48,2018-05-06,22:48,-1.042,L 
2018-05-07 04:54,2018-05-07,04:54,1.232,HH
2018-05-07 11:18,2018-05-07,11:18,-1.258,LL
2018-05-07 17:30,2018-05-07,17:30,0.956,H 
2018-05-07 23:30,2018-05-07,23:30,-1.069,L 
2018-05-08 05:48,2018-05-08,05:48,1.044,HH
2018-05-08 12:12,2018-05-08,12:12,-1.327,LL
2018-05-08 18:36,2018-05-08,18:36,0.911,H 
2018-05-09 00:36,2018-05-09,00:36,-1.053,L 
2018-05-09 06:48,2018-05-09,06:48,1.011,HH
2018-05-09 13:06,2018-05-09,13:06,-1.313,LL
2018-05-09 19:42,2018-05-09,19:42,0.934,H 
2018-05-10 01:36,2018-05-10,01:36,-1.019,L 
2018-05-10 07:48,2018-05-10,07:48,1.176,H 
2018-05-10 13:54,2018-05-10,13:54,-1.143,L 
2018-05-10 20:18,2018-05-10,20:18,1.216,HH
2018-05-11 02:30,2018-05-11,02:30,-1.158,LL
2018-05-11 08:30,2018-05-11,08:30,1.074,H 
2018-05-11 14:36,2018-05-11,14:36,-1.348,L 
2018-05-11 21:00,2018-05-11,21:00,1.217,HH
2018-05-12 03:06,2018-05-12,03:06,-1.356,LL
2018-05-12 09:24,2018-05-12,09:24,1.257,H 
2018-05-12 15:24,2018-05-12,15:24,-1.490,L 
2018-05-12 21:30,2018-05-12,21:30,1.335,HH
2018-05-13 03:54,2018-05-13,03:54,-1.520,LL
2018-05-13 10:06,2018-05-13,10:06,1.262,H 
2018-05-13 16:12,2018-05-13,16:12,-1.572,L 
2018-05-13 22:18,2018-05-13,22:18,1.566,HH
2018-05-14 04:36,2018-05-14,04:36,-1.691,LL
2018-05-14 10:54,2018-05-14,10:54,1.456,H 
2018-05-14 16:48,2018-05-14,16:48,-1.551,L 
2018-05-14 23:00,2018-05-14,23:00,1.824,HH
2018-05-15 05:24,2018-05-15,05:24,-1.771,LL
2018-05-15 11:42,2018-05-15,11:42,1.536,H 
2018-05-15 17:24,2018-05-15,17:24,-1.630,L 
2018-05-15 23:48,2018-05-15,23:48,1.856,HH
2018-05-16 06:18,2018-05-16,06:18,-1.956,LL
2018-05-16 12:30,2018-05-16,12:30,1.526,H 
2018-05-16 18:18,2018-05-16,18:18,-1.631,L 
2018-05-17 00:36,2018-05-17,00:36,1.964,HH
2018-05-17 06:54,2018-05-17,06:54,-1.974,LL
2018-05-17 13:18,2018-05-17,13:18,1.551,H 
2018-05-17 19:12,2018-05-17,19:12,-1.630,L 
2018-05-18 01:24,2018-05-18,01:24,1.962,HH
2018-05-18 07:48,2018-05-18,07:48,-2.089,LL
2018-05-18 14:12,2018-05-18,14:12,1.454,H 
2018-05-18 20:06,2018-05-18,20:06,-1.654,L 
2018-05-19 02:12,2018-05-19,02:12,1.828,HH
2018-05-19 08:42,2018-05-19,08:42,-2.047,LL
2018-05-19 15:00,2018-05-19,15:00,1.409,H 
2018-05-19 21:00,2018-05-19,21:00,-1.574,L 
2018-05-20 03:12,2018-05-20,03:12,1.834,HH
2018-05-20 09:42,2018-05-20,09:42,-1.800,LL
2018-05-20 16:00,2018-05-20,16:00,1.413,H 
